packet_size,flow_duration,protocol_type,packets_per_flow,bytes_per_flow,connection_frequency,dns_entropy,src_port,dst_port,label
30.78571429,0.183751,6,25,4354,136.0536813,0.0,59888,443,0
0.0,5e-06,6,2,0,400000.0,0.0,41041,1046,1
39.0,0.072618,6,9,323,123.9362142,0.0,51603,8080,1
216.0,2.6e-05,17,13,2808,500000.0,0.0,138,138,0
2.5,10.570066,6,13,11615,1.229888252,0.0,49886,80,1
0.0,4.3e-05,6,2,0,46511.62791,0.0,40018,5030,1
0.0,0.000125,6,2,0,16000.0,0.0,57636,444,1
0.0,1.3e-05,6,2,0,153846.1538,0.0,34850,6566,1
47.0,0.017085,17,2,110,117.0617501,4.380590473712225,61714,53,0
43.0,0.000229,17,4,284,17467.24891,3.0700305186413352,65204,53,0
0.0,4.3e-05,6,2,0,46511.62791,0.0,57554,1501,1
0.0,4.3e-05,6,2,0,46511.62791,0.0,49025,1556,1
52.0,1.871375,17,4,367,2.137465767,4.4042976353511385,61761,53,0
64.53846154,0.50978,6,28,17145,54.9256542,0.0,43517,443,0
43.0,0.000234,17,4,284,17094.01709,2.714246494292797,54801,53,0
0.0,6.1e-05,6,2,0,32786.88525,0.0,50362,3878,1
0.0,4.4e-05,6,2,0,45454.54545,0.0,47339,3301,1
38.0,0.000196,17,4,376,20408.16327,3.0991451516030426,62073,53,0
29.0,0.101542,17,4,224,39.39256662,2.601065998372645,3929,53,0
38.0,0.030856,17,4,184,129.6344309,3.4931683456136895,62717,53,0
0.0,5.8e-05,6,2,0,34482.75862,0.0,42202,5298,1
44.0,0.061893,17,2,230,32.31383194,2.679100754970814,61002,53,0
2.857142857,9.468555,6,12,11615,1.267352833,0.0,49916,80,1
0.0,4.4e-05,6,2,0,45454.54545,0.0,38709,1192,1
15.84,115.343277,6,51,20370,0.44215841,0.0,40228,80,0
2.5,23.928114,6,13,11615,0.543293968,0.0,34126,80,1
36.0,0.000144,17,4,208,27777.77778,2.549447287020551,52916,53,0
0.0,5.3e-05,6,2,0,37735.84906,0.0,60964,3283,1
0.0,4.5e-05,6,2,0,44444.44444,0.0,41249,8292,1
0.0,4.6e-05,6,2,0,43478.26087,0.0,59696,3476,1
41.0,0.000227,17,4,336,17621.14537,3.857206060077898,43286,53,0
0.0,4.8e-05,6,2,0,41666.66667,0.0,47922,3851,1
2.5,9.596769,6,14,11615,1.458824319,0.0,57457,80,1
60.0,0.000503,17,2,175,3976.143141,3.0703421262044333,61388,53,0
0.8,90.04331,6,20,10,0.222115335,0.0,54027,445,0
0.0,2.2e-05,6,2,0,90909.09091,0.0,52354,9998,1
0.0,7.9e-05,6,2,0,25316.4557,0.0,39492,5298,1
0.0,0.03699,6,3,0,81.10300081,0.0,58399,80,0
2.5,2.819928,6,13,11615,4.610046781,0.0,55024,80,1
44.08333333,118.187172,6,44,8580,0.372290827,0.0,40460,443,0
0.0,4.3e-05,6,2,0,46511.62791,0.0,33830,2160,1
62.0,1.304492,6,88,9362,67.45921018,0.0,33267,22,0
32.0,0.024315,17,4,262,164.5075057,4.150918620347547,49354,53,0
0.0,6.9e-05,6,2,0,28985.50725,0.0,56383,1069,1
43.0,0.000211,17,4,290,18957.34597,3.9443044824306277,52302,53,0
0.0,6.6e-05,6,2,0,30303.0303,0.0,46398,4003,1
233.0,106.564719,17,52,12116,0.487966378,0.0,138,138,0
0.0,118.922228,0,132,0,1.109969114,0.0,0,0,0
2.5,9.105718,6,12,11615,1.317853243,0.0,53853,80,1
0.0,0.000416,6,2,0,4807.692308,0.0,53111,8080,1
2.5,0.416034,6,13,11615,31.24744612,0.0,21957,80,1
2.222222222,7.834286,6,14,11615,1.787016711,0.0,32389,80,1
0.0,6.307925,6,8,0,1.268245897,0.0,51080,80,0
50.52713178,13.062458,6,318,342569,24.34457588,0.0,1538,443,0
108.3333333,44.413009,6,41,23764,0.923152944,0.0,53778,80,0
81.83333333,16.083071,6,24,4572,1.492252319,0.0,60104,443,0
42.0,0.00014,17,4,246,28571.42857,4.0550567002746725,60057,53,0
34.0,0.031992,17,4,400,125.0312578,4.322200400487248,7772,53,0
0.0,4.4e-05,6,2,0,45454.54545,0.0,43959,444,1
0.0,9e-06,6,2,0,222222.2222,0.0,59530,1063,1
0.0,9.2e-05,6,2,0,21739.13043,0.0,52300,1213,1
43.0,0.000219,17,4,284,18264.84018,2.6285231901272574,58754,53,0
0.0,0.000109,6,2,0,18348.62385,0.0,48354,6006,1
0.0,0.000881,6,2,0,2270.14756,0.0,56335,8080,1
39.0,6.331942,6,21,3849,3.31651806,0.0,52723,443,0
70.3,0.841805,6,21,4653,24.94639495,0.0,59253,443,0
0.0,7.7e-05,6,2,0,25974.02597,0.0,56536,4567,1
146.0,0.262254,6,9,1407,34.31787504,0.0,53528,80,0
0.0,4.9e-05,6,2,0,40816.32653,0.0,34025,2222,1
0.0,4.3e-05,6,2,0,46511.62791,0.0,54599,9900,1
0.0,6.9e-05,6,2,0,28985.50725,0.0,45538,1079,1
0.0,5.4e-05,6,2,0,37037.03704,0.0,64318,4848,1
55.0,0.022279,17,4,252,179.541272,4.104870623443961,3346,53,0
0.0,3.8e-05,6,2,0,52631.57895,0.0,43832,3031,1
0.0,7.7e-05,6,2,0,25974.02597,0.0,58812,15004,1
0.0,4.9e-05,6,2,0,40816.32653,0.0,52034,1093,1
0.0,4.4e-05,6,2,0,45454.54545,0.0,33698,49155,1
37.0,0.095752,17,4,398,41.77458434,2.9596443267213672,65195,53,0
38.88888889,6.286773,6,16,511,2.545025882,0.0,52321,443,0
62.0,1e-05,17,2,124,200000.0,0.0,137,49317,0
0.0,6e-05,6,2,0,33333.33333,0.0,55406,3527,1
37.0,0.000159,17,4,212,25157.2327,2.7952190120063705,62094,53,0
2.5,6.052853,6,12,11615,1.982536169,0.0,58889,80,1
85.57142857,5.071673,6,13,751,2.56325674,0.0,59551,443,0
2.857142857,9.729716,6,11,11615,1.130557151,0.0,35819,80,1
18.5,64.08549,6,2,37,0.031208313,0.0,49424,443,0
2.5,11.983732,6,14,11615,1.168250425,0.0,58330,80,1
2.857142857,1.94997,6,11,11615,5.641112427,0.0,52221,80,1
2.857142857,9.652824,6,11,11615,1.139562889,0.0,62539,80,1
23.0,0.000222,17,4,92,18018.01802,4.2418724517213215,5325,53,0
52.0,0.023623,17,2,167,84.66325192,3.9153486884547903,61043,53,0
44.0,0.000167,17,4,240,23952.09581,4.4001970619114905,52921,53,0
0.0,8.8e-05,6,2,0,22727.27273,0.0,48974,5718,1
0.0,2.3e-05,6,2,0,86956.52174,0.0,59328,1036,1
44.0,0.093294,17,8,508,85.75042339,2.7361773955597117,64479,53,0
30.0,0.000199,17,4,324,20100.50251,2.769224871654154,49672,53,0
45.47368421,118.697043,6,36,4764,0.303293149,0.0,60323,80,0
0.0,0.000109,6,2,0,18348.62385,0.0,37255,5999,1
2.857142857,11.539708,6,13,11615,1.12654497,0.0,33184,80,1
0.0,4.4e-05,6,2,0,45454.54545,0.0,44170,12000,1
0.0,4.4e-05,6,2,0,45454.54545,0.0,57042,714,1
57.0,0.023369,17,2,130,85.58346527,4.08494583032767,61945,53,0
0.0,6e-05,6,2,0,33333.33333,0.0,43109,873,1
40.0,0.000189,17,4,352,21164.02116,3.261385960565746,64207,53,0
49.0,0.045781,17,4,384,87.37249077,2.946205240309018,18785,53,0
2.857142857,10.094748,6,12,11615,1.188736955,0.0,62905,80,1
0.0,5e-05,6,2,0,40000.0,0.0,60062,9900,1
59.44444444,59.658225,6,18,759,0.301718665,0.0,53411,80,0
180.3636364,60.863634,6,22,2748,0.361463793,0.0,38043,80,0
37.0,0.048243,17,2,138,41.45679166,3.8234727354298306,60083,53,0
20.5,4.132569,6,9,169,2.177822076,0.0,58228,443,0
2.222222222,2.425862,6,16,11615,6.595593649,0.0,50244,80,1
0.0,4.3e-05,6,2,0,46511.62791,0.0,60842,6565,1
0.0,7.4e-05,6,2,0,27027.02703,0.0,49008,1216,1
0.0,8.5e-05,6,2,0,23529.41176,0.0,54812,32775,1
2.222222222,7.835525,6,15,11615,1.914358004,0.0,57130,80,1
131.96,100.857788,6,49,15073,0.485832586,0.0,6725,443,0
0.0,6.1e-05,6,2,0,32786.88525,0.0,35862,1199,1
0.0,6.7e-05,6,2,0,29850.74627,0.0,34497,1287,1
0.0,4.1e-05,6,2,0,48780.4878,0.0,59702,38292,1
2.857142857,3.961909,6,13,11615,3.28124649,0.0,53959,80,1
0.0,6.046002,6,6,0,0.992391336,0.0,41260,80,0
0.0,1e-06,6,2,0,2000000.0,0.0,1081,57689,0
52.0,0.070362,17,2,187,28.42443364,4.369121543776933,62102,53,0
0.0,1.1e-05,6,2,0,181818.1818,0.0,47339,646,1
39.0,0.023853,17,4,320,167.6937911,3.1995405911332315,56400,53,0
40.0,0.157311,17,4,368,25.4273382,4.436443168329314,4060,53,0
76.23529412,60.989401,6,31,6618,0.508285038,0.0,56530,80,0
2.5,7.980953,6,14,11615,1.754176475,0.0,63609,80,1
2.5,10.676828,6,14,11615,1.31125087,0.0,60680,80,1
2.5,3.453576,6,14,11615,4.053769195,0.0,39702,80,1
0.0,5e-05,6,2,0,40000.0,0.0,36114,11967,1
47.0,0.000201,17,4,220,19900.49751,4.304949007702576,61895,53,0
91.95652174,116.720314,6,41,4069,0.351267047,0.0,58974,443,0
2.222222222,4.041505,6,16,11615,3.958921243,0.0,56683,80,1
0.0,4.2e-05,6,2,0,47619.04762,0.0,58614,3905,1
0.0,5.4e-05,6,2,0,37037.03704,0.0,46394,52673,1
30.0,0.230664,17,4,468,17.34124094,3.2114288081834337,53522,53,0
0.0,6.9e-05,6,2,0,28985.50725,0.0,57496,1063,1
0.0,4.9e-05,6,2,0,40816.32653,0.0,58488,1040,1
0.0,4.8e-05,6,2,0,41666.66667,0.0,64318,6123,1
45.0,0.000259,17,4,212,15444.01544,2.911520303497701,5678,53,0
0.0,5.4e-05,6,2,0,37037.03704,0.0,33038,5100,1
37.0,0.023681,17,4,294,168.9117858,2.5474970109837884,52366,53,0
51.0,0.000164,17,4,326,24390.2439,3.5239793224035347,8555,53,0
40.0,99.459814,6,59,33943,0.593204407,0.0,57433,443,0
0.0,6.10845,6,8,0,1.309661207,0.0,50557,80,0
2.857142857,1.413174,6,11,11615,7.783896392,0.0,18125,80,1
66.0,0.023181,17,2,188,86.27755489,3.1667009032750233,60464,53,0
2.5,5.419591,6,13,11615,2.398704995,0.0,53966,80,1
39.0,0.000331,17,4,244,12084.59215,3.764054124629032,33797,53,0
0.0,5.884057,6,6,0,1.019704602,0.0,42645,80,0
0.0,4.5e-05,6,2,0,44444.44444,0.0,38529,700,1
0.0,0.000116,6,2,0,17241.37931,0.0,51546,10024,1
0.0,5.4e-05,6,2,0,37037.03704,0.0,46320,16992,1
0.0,6.4e-05,6,2,0,31250.0,0.0,55191,873,1
41.0,0.000254,17,4,580,15748.0315,3.9611997656333946,55945,53,0
2.857142857,2.866959,6,11,11615,3.836818036,0.0,15543,80,1
2.5,3.994912,6,13,11615,3.254139265,0.0,64940,80,1
32.0,0.000156,17,4,160,25641.02564,3.558950644389592,60851,53,0
2.857142857,12.037656,6,13,11615,1.079944468,0.0,62164,80,1
47.0,0.059853,17,2,222,33.41520057,4.378303230885569,60727,53,0
0.0,4.9e-05,6,2,0,40816.32653,0.0,36894,49157,1
2.857142857,1.900017,6,12,11615,6.315732964,0.0,58938,80,1
17.57142857,5.736031,6,13,292,2.266375478,0.0,52702,443,0
0.0,9.5e-05,6,2,0,21052.63158,0.0,34850,4242,1
0.0,6.1e-05,6,2,0,32786.88525,0.0,46460,1131,1
61.14285714,1.434719,6,90,9522,62.73005376,0.0,53881,22,0
44.0,0.061361,17,2,146,32.59399293,2.726941118052799,60754,53,0
134.6,0.629156,6,10,1094,15.8943092,0.0,38574,80,0
56.0,0.05442,17,2,187,36.75119441,2.6997373466164505,60777,53,0
38.0,0.000158,17,4,230,25316.4557,2.584308768947517,44147,53,0
36.0,0.000223,17,4,400,17937.21973,2.860795949020421,63504,53,0
32.0,0.000218,17,4,322,18348.62385,4.016427566709404,37639,53,0
2.857142857,4.71489,6,11,11615,2.333034281,0.0,34011,80,1
0.0,1.1e-05,6,2,0,181818.1818,0.0,45740,3828,1
30.0,0.000175,17,4,324,22857.14286,4.207947553103317,63368,53,0
49.0,0.023941,17,2,226,83.5386993,3.4435845999854546,60465,53,0
52.0,0.024065,17,4,264,166.216497,2.9635703499832173,58122,53,0
0.0,7e-05,6,2,0,28571.42857,0.0,56794,3128,1
20.5,4.875605,6,9,169,1.845924762,0.0,2416,443,0
2.5,4.104254,6,13,11615,3.16744529,0.0,57601,80,1
0.0,4.4e-05,6,2,0,45454.54545,0.0,49008,10082,1
2.5,11.960018,6,13,11615,1.086954886,0.0,49412,80,1
0.0,8.4e-05,6,2,0,23809.52381,0.0,64915,2718,1
2.857142857,1.919973,6,13,11615,6.77092855,0.0,59261,80,1
0.0,64.562452,6,17,0,0.263310941,0.0,44445,80,0
40.0,0.000162,17,4,192,24691.35802,2.7743798669562105,56293,53,0
19.5060241,118.092886,6,198,190911,1.676646297,0.0,56128,443,0
2.857142857,11.978662,6,12,11615,1.001781334,0.0,52282,80,1
20.5,4.478872,6,9,169,2.009434518,0.0,56734,443,0
36.0,0.00024,17,4,258,16666.66667,3.789518041916919,58038,53,0
2.857142857,2.123153,6,12,11615,5.651971384,0.0,14917,80,1
2.5,6.085862,6,14,11615,2.300413647,0.0,49211,80,1
2.222222222,3.196189,6,14,11615,4.380216564,0.0,54972,80,1
0.0,8.9e-05,6,2,0,22471.91011,0.0,49326,1666,1
53.43478261,118.23967,6,368,377908,3.112322624,0.0,50255,443,0
55.5,88.205159,6,19,890,0.215406902,0.0,54901,443,0
29.0,0.000239,17,4,148,16736.40167,3.198360012262279,13456,53,0
51.0,0.000172,17,4,260,23255.81395,2.578819324372614,63530,53,0
2.857142857,11.432512,6,12,11615,1.049638085,0.0,18733,80,1
36.0,0.000198,17,4,400,20202.0202,4.2985585875393895,49436,53,0
0.0,8.6e-05,6,2,0,23255.81395,0.0,50558,49158,1
0.0,2.1e-05,6,2,0,95238.09524,0.0,49426,9011,1
0.0,1.4e-05,6,2,0,142857.1429,0.0,35416,6547,1
38.0,0.000159,17,4,184,25157.2327,2.673367733622383,52826,53,0
0.0,4.8e-05,6,2,0,41666.66667,0.0,53430,3851,1
0.0,2.8e-05,6,2,0,71428.57143,0.0,42254,1641,1
40.0,0.06365,17,4,284,62.84367636,4.363385276849417,26585,53,0
36.0,0.092387,17,4,258,43.29613474,3.6287140008259673,15573,53,0
0.0,2.1e-05,6,2,0,95238.09524,0.0,47460,5060,1
0.0,6.4e-05,6,2,0,31250.0,0.0,33830,3827,1
0.0,4.9e-05,6,2,0,40816.32653,0.0,35758,2717,1
41.0,0.000195,17,4,336,20512.82051,4.315905226472229,55013,53,0
2.857142857,3.807858,6,13,11615,3.413992854,0.0,58199,80,1
53.7,61.01501,6,20,1280,0.327788195,0.0,49818,80,0
35.82352941,117.461458,6,32,859,0.272429787,0.0,49255,80,0
57.0,0.047103,17,2,199,42.46014054,3.855388717098248,62028,53,0
32.0,0.000185,17,4,226,21621.62162,2.75388832559886,56525,53,0
2.5,11.952672,6,14,11615,1.17128622,0.0,51001,80,1
31.0,0.030717,17,4,268,130.2210502,3.949570860507978,51851,53,0
54.0,0.024318,17,4,378,164.4872111,4.028226114185498,61192,53,0
0.0,3.6e-05,6,2,0,55555.55556,0.0,49678,9050,1
2.857142857,2.21068,6,12,11615,5.42819404,0.0,23173,80,1
40.0,0.099492,17,2,134,20.10211876,4.376589921569675,60694,53,0
2.5,6.256696,6,13,11615,2.077773956,0.0,64883,80,1
0.0,1.9e-05,6,2,0,105263.1579,0.0,48312,1033,1
0.0,5.6e-05,6,2,0,35714.28571,0.0,59529,3221,1
2.5,9.319653,6,14,11615,1.502201852,0.0,56719,80,1
27.76,115.677279,6,44,6864,0.38036856,0.0,46454,443,0
0.0,4.4e-05,6,2,0,45454.54545,0.0,56182,7103,1
2.5,12.078688,6,14,11615,1.159066283,0.0,26992,80,1
49.0,0.059973,17,2,204,33.34834009,2.933517173361506,61526,53,0
35.2,6.111259,6,20,6820,3.272648075,0.0,60526,443,0
36.0,0.045397,17,4,290,88.11154922,3.6800422436615032,43535,53,0
0.0,6.045647,6,6,0,0.992449609,0.0,58140,80,0
35.0,119.99331,6,32,1363,0.266681534,0.0,50588,80,0
2.5,7.02781,6,14,11615,1.992085728,0.0,28445,80,1
0.0,1.2e-05,6,2,0,166666.6667,0.0,51802,9999,1
0.0,4.4e-05,6,2,0,45454.54545,0.0,56032,5101,1
0.0,5.3e-05,6,2,0,37735.84906,0.0,33630,7001,1
2.857142857,7.932848,6,11,11615,1.386639452,0.0,59110,80,1
2.5,3.974689,6,14,11615,3.522288159,0.0,53382,80,1
0.0,9e-06,6,2,0,222222.2222,0.0,55672,199,1
28.0,0.030943,17,6,422,193.904922,4.026185095121308,60214,53,0
0.0,6.5e-05,6,2,0,30769.23077,0.0,44662,1914,1
30.0,0.000174,17,4,324,22988.50575,3.46128421210774,59856,53,0
1174.833333,10.584881,6,25,17723,2.361859335,0.0,56792,80,0
48.0,0.08899,17,6,526,67.42330599,4.009439405087459,55925,53,0
0.0,7e-06,6,2,0,285714.2857,0.0,35322,5666,1
32.0,0.061829,17,4,260,64.6945608,4.3374944610059725,1325,53,0
48.0,0.000164,17,4,224,24390.2439,2.694355304927292,60163,53,0
33.0,0.000172,17,4,164,23255.81395,3.5261005787373487,55724,53,0
2.222222222,5.108577,6,16,11615,3.131987636,0.0,16655,80,1
0.0,8.1e-05,6,2,0,24691.35802,0.0,60292,726,1
0.0,4.3e-05,6,2,0,46511.62791,0.0,56383,2160,1
29.11111111,115.314347,6,34,904,0.294846226,0.0,6646,80,0
67.66666667,118.915511,6,30,5076,0.252279957,0.0,51273,443,0
186.1111111,0.303104,6,17,5039,56.0863598,0.0,51995,443,0
79.375,5.125809,6,14,803,2.731276175,0.0,37372,443,0
0.0,6.7e-05,6,2,0,29850.74627,0.0,33038,1093,1
0.0,2.2e-05,6,2,0,90909.09091,0.0,57689,3372,1
49.0,0.15992,17,2,163,12.50625313,3.320863601455773,60578,53,0
0.0,3.8e-05,6,2,0,52631.57895,0.0,33830,7001,1
29.0,0.049648,17,4,224,80.56719304,3.7982034832658607,63589,53,0
29.0,0.031407,17,4,564,127.3601426,4.4608254567548595,49941,53,0
31.0,0.76194,17,6,338,7.874635798,4.4078956501102615,53737,53,0
115.5,5.519895,6,11,1499,1.99279153,0.0,51545,80,0
44.0,0.000233,17,4,208,17167.38197,3.2784865555664084,60582,53,0
137.0,0.650647,6,10,1025,15.369317,0.0,42752,80,0
122.4736842,117.827098,6,38,10043,0.322506458,0.0,53256,443,0
33.51851852,115.765502,6,51,13286,0.440545751,0.0,33272,443,0
49.5,65.400824,17,4,425,0.061161309,3.648074942575272,60503,53,0
87.0,0.070847,6,10,1294,141.1492371,0.0,50330,80,0
2.857142857,3.285642,6,11,11615,3.347899741,0.0,17012,80,1
0.0,2.3e-05,6,2,0,86956.52174,0.0,36490,8651,1
51.0,0.091775,17,4,540,43.58485426,3.1184823272148385,59559,53,0
21.94736842,10.184244,6,40,34028,3.927635669,0.0,7822,80,0
31.0,0.000229,17,4,246,17467.24891,3.5286306397035414,13570,53,0
35.0,0.051085,17,4,172,78.3008711,2.9016855358066747,61330,53,0
0.0,5.4e-05,6,2,0,37037.03704,0.0,47180,1106,1
2.5,9.263749,6,14,11615,1.511267199,0.0,32950,80,1
31.0,0.023265,17,4,200,171.9320868,3.106723609047468,60534,53,0
2.5,10.459191,6,14,11615,1.338535648,0.0,57615,80,1
67.18181818,0.888322,6,17,2258,19.13720475,0.0,52639,443,0
2.5,7.556713,6,12,11615,1.587992028,0.0,54538,80,1
2.5,5.636843,6,12,11615,2.128851203,0.0,24598,80,1
0.0,9e-06,6,2,0,222222.2222,0.0,45882,417,1
3.029001074,119.693532,6,1839,1893215,15.36423873,0.0,49638,443,0
0.0,0.000103,6,2,0,19417.47573,0.0,48456,17,1
41.0,0.060805,17,2,232,32.89203191,4.493537311491055,62351,53,0
2.222222222,7.991859,6,14,12990,1.751782658,0.0,62287,80,1
52.0,11.635139,17,4,296,0.343786181,4.005498132837492,60531,53,0
0.0,4.4e-05,6,2,0,45454.54545,0.0,55214,2381,1
0.0,4.9e-05,6,2,0,40816.32653,0.0,36220,1311,1
41.0,0.047555,17,4,416,84.11313216,4.448346031318686,37708,53,0
2.5,9.791751,6,13,11615,1.32764814,0.0,63220,80,1
2.5,2.17948,6,12,11615,5.50590049,0.0,20959,80,1
87.2,0.495267,6,10,1295,20.19112923,0.0,60270,80,0
2.5,10.282703,6,14,11615,1.361509712,0.0,55901,80,1
34.0,0.000253,17,4,648,15810.27668,3.724719380670299,62096,53,0
0.0,5.4e-05,6,2,0,37037.03704,0.0,59324,30718,1
51.0,0.030657,17,2,118,65.23795544,4.255122618086926,62263,53,0
0.0,5.842132,6,6,0,1.027022327,0.0,39550,80,0
0.0,8.2e-05,6,2,0,24390.2439,0.0,39492,711,1
43.0,0.000209,17,4,300,19138.75598,3.812100596633706,54885,53,0
36.0,0.025203,17,4,256,158.7112645,3.200820166068105,21079,53,0
62.0,0.023353,17,2,189,85.64210166,4.161115501219806,60050,53,0
47.0,0.0302,17,2,126,66.22516556,3.040823762892898,60473,53,0
2.857142857,1.743987,6,10,11615,5.733987696,0.0,58689,80,1
47.91666667,0.218801,6,23,4741,105.1183496,0.0,56562,443,0
2.5,13.161524,6,15,11615,1.139685647,0.0,59932,80,1
0.0,3.3e-05,6,2,0,60606.06061,0.0,60768,1687,1
0.0,5.9e-05,6,2,0,33898.30508,0.0,58796,427,1
0.0,8.5e-05,6,2,0,23529.41176,0.0,52332,5959,1
2319.0,10.104508,6,13,11615,1.286554476,0.0,80,53260,0
0.0,2e-05,6,2,0,100000.0,0.0,54368,1089,1
50.0,1.7e-05,17,13,650,764705.8824,0.0,137,137,0
0.0,4.3e-05,6,2,0,46511.62791,0.0,44029,4900,1
156.0,3.445037,6,17,2136,4.934634955,0.0,50117,443,0
2.5,5.926484,6,15,11615,2.531011642,0.0,16064,80,1
0.0,5.2e-05,6,2,0,38461.53846,0.0,35016,5431,1
0.0,4.6e-05,6,2,0,43478.26087,0.0,35613,7002,1
53.5,45.923834,17,4,291,0.087100742,2.544848663186302,60357,53,0
0.0,8.9e-05,6,2,0,22471.91011,0.0,34025,2006,1
149.7727273,61.596313,6,43,14412,0.698093732,0.0,7388,443,0
32.0,0.00017,17,4,160,23529.41176,3.510842817583462,64007,53,0
0.0,4.9e-05,6,2,0,40816.32653,0.0,40776,6547,1
0.0,5.6e-05,6,2,0,35714.28571,0.0,33830,1723,1
0.0,2.6e-05,6,2,0,76923.07692,0.0,36894,1310,1
35.0,0.000194,17,4,252,20618.5567,4.044784976663746,54210,53,0
48.22222222,35.02805,6,17,2246,0.485325332,0.0,50977,80,0
40.23076923,0.323716,6,24,5094,74.13906016,0.0,58130,443,0
0.0,5.4e-05,6,2,0,37037.03704,0.0,53049,6004,1
85.57142857,6.104986,6,13,736,2.129407013,0.0,1511,443,0
0.0,4.4e-05,6,2,0,45454.54545,0.0,41249,6129,1
0.0,4.4e-05,6,2,0,45454.54545,0.0,55479,2046,1
36.0,0.000967,17,4,186,4136.504654,3.420685935175113,8690,53,0
0.0,6.312645,6,8,0,1.267297622,0.0,51372,80,0
45.0,0.00017,17,4,256,23529.41176,4.180899757677402,53606,53,0
45.0,0.000203,17,4,212,19704.4335,2.695347035743387,59673,53,0
0.0,0.000105,6,2,0,19047.61905,0.0,36053,5222,1
39.0,0.03111,17,4,332,128.5760206,2.6430296022339173,63553,53,0
43.0,0.048611,17,4,284,82.28590237,3.8618874232484055,51110,53,0
2.5,11.983391,6,13,11615,1.084834835,0.0,23560,80,1
0.0,6.4e-05,6,2,0,31250.0,0.0,36053,5500,1
49.0,0.049764,17,2,126,40.18969536,3.090978997758408,60844,53,0
48.31818182,115.707297,6,44,7737,0.38026988,0.0,56261,443,0
123.1818182,5.229125,6,21,2236,4.015968255,0.0,57315,443,0
43.91666667,2.352791,6,22,6672,9.350596802,0.0,55120,443,0
0.0,4.3e-05,6,2,0,46511.62791,0.0,36448,2020,1
2.857142857,5.787918,6,13,11615,2.246058082,0.0,64673,80,1
44.0,0.0547,17,4,302,73.1261426,3.1915982010094015,54195,53,0
3.333333333,11.164708,6,10,11615,0.895679493,0.0,25232,80,1
2.0,10.184705,6,16,11615,1.570983156,0.0,49762,80,1
2.857142857,0.122266,6,11,11615,89.96777518,0.0,64951,80,1
32.0,0.000171,17,4,320,23391.81287,4.268009132234195,64089,53,0
36.0,0.060218,17,4,266,66.42532133,2.794802919826667,15484,53,0
0.0,6.5e-05,6,2,0,30769.23077,0.0,41653,3814,1
2.5,10.619175,6,13,11615,1.224200562,0.0,53490,80,1
3.333333333,1.217986,6,12,11615,9.852329994,0.0,31297,80,1
32.0,0.000204,17,4,222,19607.84314,4.229886697228281,2291,53,0
0.0,2.7e-05,6,2,0,74074.07407,0.0,51546,49160,1
0.0,2.8e-05,6,2,0,71428.57143,0.0,54302,7002,1
53.0,0.000425,17,2,166,4705.882353,2.617507927770403,61679,53,0
2.5,2.118893,6,13,11615,6.135279129,0.0,53147,80,1
46.0,0.061419,17,2,152,32.56321334,4.437520500943169,60179,53,0
25.94117647,115.146502,6,32,2211,0.277906836,0.0,10626,80,0
0.0,8.6e-05,6,2,0,23255.81395,0.0,57689,5631,1
33.0,0.00023,17,4,566,17391.30435,3.1825681786638973,54680,53,0
118.1666667,0.642849,6,11,1130,17.11132785,0.0,54239,80,0
0.0,5.4e-05,6,2,0,37037.03704,0.0,43109,24444,1
0.0,6.4e-05,6,2,0,31250.0,0.0,50558,1024,1
2.0,12.11647,6,15,11615,1.23798433,0.0,50050,80,1
36.0,0.143835,17,6,614,41.71446449,2.5242265433866873,65417,53,0
0.0,4.3e-05,6,2,0,46511.62791,0.0,41249,88,1
0.0,8.1e-05,6,2,0,24691.35802,0.0,32912,2010,1
2.5,7.588473,6,14,11615,1.844903448,0.0,25857,80,1
39.0,0.000177,17,4,188,22598.87006,4.411064272184179,3059,53,0
85.57142857,5.927986,6,13,751,2.192987635,0.0,50621,443,0
0.0,6.8e-05,6,2,0,29411.76471,0.0,64915,6580,1
58.66666667,0.140618,6,21,4470,149.3407672,0.0,53342,443,0
31.0,0.000158,17,4,156,25316.4557,3.794307197346068,60205,53,0
0.0,4.8e-05,6,2,0,41666.66667,0.0,42668,28201,1
86.0,0.047277,17,2,254,42.30386869,3.1145643261686664,61067,53,0
161.2,0.161877,6,10,1102,61.77529853,0.0,6232,80,0
0.0,4.7e-05,6,2,0,42553.19149,0.0,43024,10010,1
34.7,5.512178,6,18,5346,3.265496869,0.0,34162,443,0
44.5,0.724647,17,4,451,5.519929014,3.162149647364066,60086,53,0
81.0,0.000438,17,2,240,4566.210046,4.059153748610225,61970,53,0
23.0,0.000243,17,4,92,16460.90535,2.730725021336643,25944,53,0
33.0,0.000178,17,4,164,22471.91011,3.014531741141261,44675,53,0
0.0,4.8e-05,6,2,0,41666.66667,0.0,63910,48080,1
43.0,0.061233,17,6,370,97.98637989,3.1480710544673434,51539,53,0
0.0,2e-06,6,2,0,1000000.0,0.0,54966,19801,1
217.8,0.270979,6,9,4015,33.2129058,0.0,53480,80,0
0.0,1.4e-05,6,2,0,142857.1429,0.0,33154,110,1
48.0,0.000175,17,4,192,22857.14286,0.0,123,123,0
79.375,5.57389,6,14,789,2.511710852,0.0,40195,443,0
0.0,6.1e-05,6,2,0,32786.88525,0.0,38444,1052,1
0.0,7.9e-05,6,2,0,25316.4557,0.0,49008,5414,1
